order_id,session_id,product_department,item_price,cart_action_count,order_status,order_date,_quarantine_reason,_quarantine_stage,_quarantine_ts
322689,,AUTO,210.0,0,ABANDONED,2021-01-08 00:35:40+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
322735,,ELECTRONICS,34.13,0,ABANDONED,2021-01-08 01:38:12+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
322768,,UNKNOWN,6.84,0,ABANDONED,2021-01-08 02:35:42+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
322773,,UNKNOWN,15.7,0,ABANDONED,2021-01-08 02:51:16+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
322776,,STATIONERY,27.33,2,COMPLETED,2021-01-08 03:05:11+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
322806,,ELECTRONICS,33.97,0,ABANDONED,2021-01-08 03:36:48+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
322891,,ELECTRONICS,29.21,0,ABANDONED,2021-01-08 05:13:56+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
322953,,COMPUTERS,921.79,0,ABANDONED,2021-01-08 05:58:09+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323017,,ELECTRONICS,20.0,1,ABANDONED,2021-01-08 06:32:40+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323062,,COMPUTERS,397.48,0,ABANDONED,2021-01-08 06:56:03+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323093,,COMPUTERS,205.25,0,ABANDONED,2021-01-08 07:07:49+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323100,,ELECTRONICS,96.98,0,ABANDONED,2021-01-08 07:11:11+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323146,,UNKNOWN,294.02,0,ABANDONED,2021-01-08 07:31:23+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323227,,ELECTRONICS,-224.89,0,ABANDONED,2021-01-08 08:04:23+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323230,,ELECTRONICS,61.16,0,ABANDONED,2021-01-08 08:07:14+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323247,,ELECTRONICS,51.33,0,ABANDONED,2021-01-08 08:14:49+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323253,,ELECTRONICS,84.89,0,ABANDONED,2021-01-08 08:17:10+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323291,,ELECTRONICS,16.9,0,ABANDONED,2021-01-08 08:35:03+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323334,,UNKNOWN,10.75,0,ABANDONED,2021-01-08 08:47:52+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323380,,ELECTRONICS,9.92,0,ABANDONED,2021-01-08 09:03:46+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323423,,UNKNOWN,9.44,0,ABANDONED,2021-01-08 09:21:39+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323440,,STATIONERY,43.11,0,ABANDONED,2021-01-08 09:27:08+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323513,,ELECTRONICS,-32.22,0,ABANDONED,2021-01-08 09:51:54+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323654,,CONSTRUCTION,47.94,0,ABANDONED,2021-01-08 10:34:40+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323665,,ELECTRONICS,1039.21,0,ABANDONED,2021-01-08 10:39:02+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323680,,UNKNOWN,220.3,0,ABANDONED,2021-01-08 10:43:43+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323695,,UNKNOWN,27.32,0,ABANDONED,2021-01-08 10:48:20+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323721,,COMPUTERS,28.1,0,ABANDONED,2021-01-08 10:56:31+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323758,,COMPUTERS,397.48,0,ABANDONED,2021-01-08 11:05:29+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323787,,ELECTRONICS,1223.35,0,ABANDONED,2021-01-08 11:16:46+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323790,,COMPUTERS,292.83,0,ABANDONED,2021-01-08 11:17:09+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323843,,ELECTRONICS,29.52,0,ABANDONED,2021-01-08 11:34:46+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323936,,COMPUTERS,96.37,0,ABANDONED,2021-01-08 11:59:27+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
323949,,COMPUTERS,397.48,0,ABANDONED,2021-01-08 12:02:09+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324034,,APPLIANCES,98.56,0,ABANDONED,2021-01-08 12:29:05+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324036,,ELECTRONICS,32.22,0,ABANDONED,2021-01-08 12:30:24+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324052,,UNKNOWN,19.37,0,ABANDONED,2021-01-08 12:32:57+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324088,,ELECTRONICS,61.16,0,ABANDONED,2021-01-08 12:41:57+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324153,,UNKNOWN,36.03,0,ABANDONED,2021-01-08 13:04:57+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324166,,STATIONERY,73.97,0,ABANDONED,2021-01-08 13:09:34+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324182,,ELECTRONICS,110.63,2,COMPLETED,2021-01-08 13:12:55+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324204,,UNKNOWN,18.4,0,ABANDONED,2021-01-08 13:21:38+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324221,,COMPUTERS,349.46,0,ABANDONED,2021-01-08 13:26:06+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324235,,COMPUTERS,185.33,0,ABANDONED,2021-01-08 13:29:32+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324264,,COMPUTERS,44.46,1,ABANDONED,2021-01-08 13:40:19+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324314,,COMPUTERS,82.44,0,ABANDONED,2021-01-08 13:54:28+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324344,,UNKNOWN,140.86,0,ABANDONED,2021-01-08 14:01:52+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324354,,UNKNOWN,627.7,0,ABANDONED,2021-01-08 14:06:13+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324365,,AUTO,102.46,1,COMPLETED,2021-01-08 14:09:33+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324393,,COMPUTERS,55.16,0,ABANDONED,2021-01-08 14:21:45+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324496,,CONSTRUCTION,80.95,0,ABANDONED,2021-01-08 14:55:31+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324565,,FURNITURE,17.78,0,ABANDONED,2021-01-08 15:13:36+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324571,,UNKNOWN,26.57,1,COMPLETED,2021-01-08 15:15:39+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324634,,ELECTRONICS,161.3,0,ABANDONED,2021-01-08 15:36:42+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324760,,AUTO,93.43,0,ABANDONED,2021-01-08 16:21:13+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324767,,ELECTRONICS,98.25,0,ABANDONED,2021-01-08 16:22:26+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324783,,ELECTRONICS,9.92,1,ABANDONED,2021-01-08 16:27:49+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324809,,UNKNOWN,339.51,0,ABANDONED,2021-01-08 16:40:26+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324902,,ELECTRONICS,159.68,0,ABANDONED,2021-01-08 17:12:54+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324933,,UNKNOWN,67.78,0,ABANDONED,2021-01-08 17:20:04+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324957,,APPLIANCES,48.97,0,ABANDONED,2021-01-08 17:29:19+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
324970,,COMPUTERS,187.29,0,ABANDONED,2021-01-08 17:33:48+00:00,missing_required_identifier,check_missing_identifiers,2026-08-19T15:36:31.830080+00:00
320036,md0DLZDcpD,APPLIANCES,-33.89,0,ABANDONED,2021-01-07 05:35:20+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320058,nISvhMbQsb,COMPUTERS,-572.57,2,COMPLETED,2021-01-07 05:51:52+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320110,K3ltoCumFG,COMPUTERS,-397.48,0,ABANDONED,2021-01-07 06:21:54+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320231,vyobiPwGRz,UNKNOWN,-81.63,0,ABANDONED,2021-01-07 07:34:40+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320266,zLm18elGGi,ELECTRONICS,-78.1,0,ABANDONED,2021-01-07 07:52:16+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320291,heoqznVwUT,COMPUTERS,-36.67,0,ABANDONED,2021-01-07 08:08:32+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320338,AChl2jPhoI,COMPUTERS,-486.81,0,ABANDONED,2021-01-07 08:29:45+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320367,5wvQHuaMVr,UNKNOWN,-51.75,0,ABANDONED,2021-01-07 08:40:35+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320384,FowhsQ4Kml,ELECTRONICS,-9.84,0,ABANDONED,2021-01-07 08:48:24+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320529,7d87OmWJ4R,COMPUTERS,-287.4,0,ABANDONED,2021-01-07 09:34:11+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320546,RaRqOMdBlb,COMPUTERS,-415.54,1,ABANDONED,2021-01-07 09:40:12+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320547,gy8fbyvAj6,UNKNOWN,-93.97,0,ABANDONED,2021-01-07 09:40:30+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320554,QJ5QUZ5ZB7,UNKNOWN,-32.46,0,ABANDONED,2021-01-07 09:41:29+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320598,n1dNTEoHVW,AUTO,-140.02,0,ABANDONED,2021-01-07 09:56:10+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320641,wSCnzsLSnN,COMPUTERS,-77.41,2,COMPLETED,2021-01-07 10:07:55+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320649,o3Mdger3Ud,UNKNOWN,-847.75,0,ABANDONED,2021-01-07 10:11:57+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320711,zP1tIrwyab,COMPUTERS,-1450.13,0,ABANDONED,2021-01-07 10:31:57+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320834,hbK6WTXt4r,AUTO,-19.05,0,ABANDONED,2021-01-07 11:16:54+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320844,MUjBQpQ3FX,UNKNOWN,-60.83,0,ABANDONED,2021-01-07 11:19:04+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320847,L7QvR6Xz6S,COMPUTERS,-50.63,0,ABANDONED,2021-01-07 11:19:37+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320855,5ZWE3x3zxr,UNKNOWN,-38.03,0,ABANDONED,2021-01-07 11:22:17+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
320967,qECp1loxG9,UNKNOWN,-6.79,0,ABANDONED,2021-01-07 12:09:53+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321015,8n0hbxBekI,COMPUTERS,-198.95,0,ABANDONED,2021-01-07 12:26:56+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321079,rxMgPOJOiP,COMPUTERS,-147.21,0,ABANDONED,2021-01-07 12:52:11+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321194,ZZLrwdSCjw,COMPUTERS,-43.97,0,ABANDONED,2021-01-07 13:28:18+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321304,U62y2kKSbg,ELECTRONICS,-15.87,0,ABANDONED,2021-01-07 14:05:33+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321351,jqsk3YAQLW,AUTO,-110.95,0,ABANDONED,2021-01-07 14:24:11+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321384,UmaatBogqN,COMPUTERS,-38.1,0,ABANDONED,2021-01-07 14:37:02+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321391,7GfJEEEzvr,AUTO,-108.56,0,ABANDONED,2021-01-07 14:38:38+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321584,R2g45rbTiR,ELECTRONICS,-201.33,0,ABANDONED,2021-01-07 15:51:07+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321622,V2sx003D1I,ELECTRONICS,-45.87,0,ABANDONED,2021-01-07 16:03:03+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321710,1TwF9glL0p,COMPUTERS,-202.67,0,ABANDONED,2021-01-07 16:30:19+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321711,Pm7x6FWAsf,UNKNOWN,-81.9,0,ABANDONED,2021-01-07 16:30:51+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321726,D05SJ8PzR6,COMPUTERS,-377.46,0,ABANDONED,2021-01-07 16:36:30+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321796,UHm1BlhZnL,COMPUTERS,-577.6,0,ABANDONED,2021-01-07 17:02:38+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321878,LgHcu23B7f,ELECTRONICS,-253.86,0,ABANDONED,2021-01-07 17:33:22+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321929,Id00Ze0RvS,UNKNOWN,-10.21,0,ABANDONED,2021-01-07 17:56:02+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321935,vZ4XOfdRMl,COMPUTERS,-22.22,0,ABANDONED,2021-01-07 17:56:53+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321978,6Sxa21rj8B,COMPUTERS,-104.21,0,ABANDONED,2021-01-07 18:12:27+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
321998,E6NxxdOHia,APPLIANCES,-81.67,0,ABANDONED,2021-01-07 18:16:48+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322019,BqvZWaaPJG,COMPUTERS,-292.83,0,ABANDONED,2021-01-07 18:27:09+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322157,GRbMN8yyOg,UNKNOWN,-43.71,0,ABANDONED,2021-01-07 19:21:23+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322191,nci2xc0pV4,COMPUTERS,-4502.02,0,ABANDONED,2021-01-07 19:33:56+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322226,jbvfytoHR4,COMPUTERS,-510.54,0,ABANDONED,2021-01-07 19:45:00+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322275,sxI6S5I0XT,COMPUTERS,-52.9,0,ABANDONED,2021-01-07 20:01:52+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322328,0Zn4ldR7x7,ELECTRONICS,-22.86,0,ABANDONED,2021-01-07 20:22:10+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322350,vuXZ4pZ8vO,COMPUTERS,-77.73,1,ABANDONED,2021-01-07 20:35:36+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322421,yENhvLWgzJ,COMPUTERS,-77.73,0,ABANDONED,2021-01-07 21:10:33+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322517,L2FE0xrxL4,STATIONERY,-43.11,0,ABANDONED,2021-01-07 22:06:41+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322550,rk55iFuWKu,UNKNOWN,-9.87,0,ABANDONED,2021-01-07 22:24:42+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322574,XCr53kcrBE,UNKNOWN,-24.43,0,ABANDONED,2021-01-07 22:47:47+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322618,KRQ71ROsOx,UNKNOWN,-35.51,0,ABANDONED,2021-01-07 23:26:55+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322650,iIF8Fy9jTF,COMPUTERS,-203.02,0,ABANDONED,2021-01-08 00:04:30+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322685,RLpZ8LX2oT,ELECTRONICS,-12.22,1,COMPLETED,2021-01-08 00:33:21+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322779,MXV68ac5zn,AUTO,-23.02,0,ABANDONED,2021-01-08 03:06:40+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322807,gnRog7krd1,APPLIANCES,-170.0,0,ABANDONED,2021-01-08 03:37:58+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322852,eWzvl4QNEb,COMPUTERS,-16.78,0,ABANDONED,2021-01-08 04:29:53+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322888,SycNrf0oI3,COMPUTERS,-24.37,0,ABANDONED,2021-01-08 05:11:45+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322931,Ay0uA8BegP,COMPUTERS,-397.48,0,ABANDONED,2021-01-08 05:48:03+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322948,4Xgn73E5dN,ELECTRONICS,-31.11,0,ABANDONED,2021-01-08 05:56:47+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
322977,qcruZuHFdl,UNKNOWN,-249.02,0,ABANDONED,2021-01-08 06:11:39+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323050,dzmFESwkEr,UNKNOWN,-72.38,0,ABANDONED,2021-01-08 06:50:13+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323055,aqgTMsvfgM,CONSTRUCTION,-11.25,0,ABANDONED,2021-01-08 06:53:14+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323057,6H1DeUN2mh,COMPUTERS,-399.48,0,ABANDONED,2021-01-08 06:54:03+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323111,AjFKUaXmvd,UNKNOWN,-10.56,0,ABANDONED,2021-01-08 07:18:35+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323120,vGUhoQDGrv,UNKNOWN,-31.84,0,ABANDONED,2021-01-08 07:24:23+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323148,a5YF7FpG5n,UNKNOWN,-57.35,0,ABANDONED,2021-01-08 07:31:56+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323172,ytauuYT7aT,APPLIANCES,-443.86,0,ABANDONED,2021-01-08 07:43:46+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323188,BqRVBWldzR,COMPUTERS,-52.9,0,ABANDONED,2021-01-08 07:47:37+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323197,AQpci5CpN1,COMPUTERS,-171.9,0,ABANDONED,2021-01-08 07:51:32+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323222,N9OvzH585f,ELECTRONICS,-23.48,0,ABANDONED,2021-01-08 08:01:19+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323233,wmLapPqicK,UNKNOWN,-38.03,0,ABANDONED,2021-01-08 08:10:03+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323234,U6dvFa5UjW,UNKNOWN,-29.4,0,ABANDONED,2021-01-08 08:10:19+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323268,x1KgLkwryW,UNKNOWN,-10.71,0,ABANDONED,2021-01-08 08:24:13+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323273,JCNoiPeeRI,COMPUTERS,-600.6,0,ABANDONED,2021-01-08 08:26:30+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323282,oxtnH3YpZW,UNKNOWN,-29.68,0,ABANDONED,2021-01-08 08:30:29+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323470,ibtE2TsRs8,AUTO,-127.48,0,ABANDONED,2021-01-08 09:38:09+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323551,mQH5DGyzsA,COMPUTERS,-609.6,0,ABANDONED,2021-01-08 10:04:33+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323568,OIQTUdidJZ,ELECTRONICS,-21.6,0,ABANDONED,2021-01-08 10:12:01+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323571,zVJXJlqGF1,UNKNOWN,-20.41,0,ABANDONED,2021-01-08 10:13:04+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323580,oOqG0FjzKG,COUNTRY_YARD,-354.6,0,ABANDONED,2021-01-08 10:14:54+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323676,4Wzw0871Vk,COMPUTERS,-13.06,0,ABANDONED,2021-01-08 10:43:20+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323714,Xk2deWfjOw,CONSTRUCTION,-107.14,0,ABANDONED,2021-01-08 10:52:39+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323717,ygCpUeRVmJ,ELECTRONICS,-82.19,0,ABANDONED,2021-01-08 10:54:45+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323733,ACKscdPcnW,CONSTRUCTION,-104.76,0,ABANDONED,2021-01-08 10:59:05+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323784,NnUVN4MoME,STATIONERY,-100.75,1,ABANDONED,2021-01-08 11:16:02+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323792,LgPxPHUrrw,COMPUTERS,-397.48,0,ABANDONED,2021-01-08 11:18:10+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323818,7XT7s4mdue,AUTO,-61.27,0,ABANDONED,2021-01-08 11:27:40+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323870,1S2UvqDkhT,UNKNOWN,-67.78,0,ABANDONED,2021-01-08 11:40:00+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323874,YM9uhIuSes,UNKNOWN,-16.19,0,ABANDONED,2021-01-08 11:41:16+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323958,j4pYWCNfmS,ELECTRONICS,-11.75,0,ABANDONED,2021-01-08 12:04:52+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323980,3wcuSbJdMR,ELECTRONICS,-32.22,0,ABANDONED,2021-01-08 12:11:59+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
323986,8VUSKlMcUZ,UNKNOWN,-20.95,0,ABANDONED,2021-01-08 12:15:12+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
324037,KOgybSV47l,UNKNOWN,-16.67,0,ABANDONED,2021-01-08 12:30:55+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
324101,LIQKrwXEAD,UNKNOWN,-121.24,0,ABANDONED,2021-01-08 12:46:13+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
324222,6r1JzsaKBy,COMPUTERS,-397.48,1,ABANDONED,2021-01-08 13:26:29+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
324280,buHu208AjF,COUNTRY_YARD,-80.02,0,ABANDONED,2021-01-08 13:44:01+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
324323,0LHZr6vcl4,COMPUTERS,-587.6,0,ABANDONED,2021-01-08 13:56:14+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
324328,pMeMBPwfsr,COMPUTERS,-466.52,1,ABANDONED,2021-01-08 13:57:27+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
324349,irjOyJCdCW,COMPUTERS,-373.46,1,ABANDONED,2021-01-08 14:04:55+00:00,negative_numeric_value,check_negative_values,2026-08-19T15:36:31.831859+00:00
